Frequency (Hz),Resistance (ohms),Reactance (ohms)
18000.0,99.36084519746088,-3641.337109014029
18010.0125,98.96852344676024,-3638.958880837007
18020.025,99.258177077322,-3637.0836890923074
18030.0375,99.14718296389506,-3635.3629314784384
18040.05,99.72834959534696,-3634.088890348682
18050.0625,100.06375908294716,-3631.938425599427
18060.075,99.09350663685544,-3630.6231671740793
18070.0875,98.21116614863656,-3628.566533534098
18080.1,98.86270721980824,-3626.12145791542
18090.1125,100.10331794568825,-3623.41352181473
18100.125,98.74442512157572,-3622.421963593117
18110.1375,98.6375684634474,-3620.131757520208
18120.15,99.71509123709072,-3617.5445173888847
18130.1625,98.281354468147,-3616.391271811855
18140.175,97.73702984478426,-3613.876980446148
18150.1875,98.76010584153414,-3612.897555396035
18160.2,97.52208443495252,-3610.570922990045
18170.2125,98.50544884671795,-3609.3774887375225
18180.225,97.12842761528525,-3605.8936338274248
18190.2375,98.44683897677544,-3604.7085207464825
18200.25,98.2852005686,-3601.775406429804
18210.2625,97.10329761061396,-3601.23260176659
18220.275,99.05694834959574,-3598.087915375206
18230.2875,98.14325930944828,-3596.2116231777845
18240.3,97.53415151003772,-3595.046411129524
18250.3125,98.03536420460092,-3593.5603975407976
18260.325,98.2045547687338,-3590.9192918683666
18270.3375,98.02886629314312,-3588.614911044103
18280.35,96.98359472613274,-3587.438323937992
18290.3625,97.83141493320956,-3584.6342488400137
18300.375,97.86392064574288,-3582.505422983452
18310.3875,97.47342350492453,-3581.255971207108
18320.4,98.2947699120377,-3579.985752776854
18330.4125,97.69614430616755,-3577.706998538508
18340.425,98.24037467554282,-3575.4601799779857
18350.4375,97.5471608596533,-3572.973470146746
18360.45,98.07859972099575,-3570.9951676396745
18370.4625,96.73540242775408,-3570.0239157856718
18380.475,97.4532711322104,-3568.0946576529527
18390.4875,97.21198934969736,-3565.168792987137
18400.5,96.42190604462188,-3563.955801120566
18410.5125,97.32935844125691,-3562.0939166164785
18420.525,97.4100284613309,-3560.9136763035217
18430.5375,97.03001562041096,-3557.7541314749333
18440.55,96.78765952205312,-3555.670212665042
18450.5625,97.76706004595304,-3554.2380680448982
18460.575,96.8737754737756,-3552.567705564744
18470.5875,97.94954892755894,-3550.6245053215084
18480.6,97.16805443493416,-3548.6085948980017
18490.6125,97.4634424373708,-3546.077608505178
18500.625,96.47510752791165,-3544.658245451849
18510.6375,96.90635200555012,-3542.4564514155422
18520.65,96.62147571013884,-3540.84104494892
18530.6625,97.00262634833022,-3539.0042352962264
18540.675,96.49005669428324,-3537.062537906397
18550.6875,95.94309667235558,-3534.362510411227
18560.7,96.38677811472134,-3533.331061024513
18570.7125,97.07048610248148,-3531.903517486212
18580.725,96.45718303942708,-3530.2469605309693
18590.7375,95.89341179056876,-3528.038674557016
18600.75,95.91177222707256,-3525.938363783956
18610.7625,96.44125442235234,-3524.187820276762
18620.775,95.86797391081886,-3522.220500893322
18630.7875,96.30160821852336,-3519.630244381163
18640.8,96.67272098877052,-3517.991977383555
18650.8125,96.01879082710607,-3516.776433113738
18660.825,96.09926825154558,-3514.54273489691
18670.8375,96.03455777148535,-3512.5473133989226
18680.85,96.63191581210756,-3510.327712501878
18690.8625,95.57189219179712,-3508.977391030991
18700.875,96.23709503742596,-3506.634653361073
18710.8875,96.0969275164161,-3504.9141342850744
18720.9,96.34511957190222,-3504.015435954399
18730.9125,95.8009779334726,-3501.543487995192
18740.925,95.72577244751756,-3500.090614194152
18750.9375,94.9790512854708,-3498.462879607452
18760.95,96.27462629288556,-3496.154213282813
18770.9625,95.37058448322328,-3494.304787430154
18780.975,95.75116446998538,-3491.339297816168
18790.9875,95.5809772020217,-3490.8350591696285
18801.0,95.7795808284461,-3488.861173185212
18811.0125,94.9396745508338,-3487.305055692543
18821.025,95.2715564224322,-3485.0866300680204
18831.0375,94.89849316614097,-3483.2886890748305
18841.05,94.94340094541724,-3481.95551117836
18851.0625,94.94924625326657,-3479.09440211656
18861.075,95.23361556983254,-3478.1470489929243
18871.0875,95.31452760571496,-3475.471630978486
18881.1,95.42074133288445,-3474.249189098038
18891.1125,95.41823955420814,-3472.53124997708
18901.125,94.60315482281769,-3470.546115860237
18911.1375,94.47369067387636,-3469.056751444317
18921.15,94.8721490097865,-3467.535527800057
18931.1625,94.49520313091782,-3465.30472702036
18941.175,95.19733774672954,-3463.3235510129684
18951.1875,95.3210077788625,-3461.1187712913747
18961.2,94.23742516728244,-3459.888214938836
18971.2125,94.4871958066216,-3457.828327635477
18981.225,94.36959743467848,-3455.677884321023
18991.2375,94.39081843122683,-3454.5873176309337
19001.25,95.03455077502468,-3452.531429020444
19011.2625,94.66637275486669,-3450.8409023442964
19021.275,94.85436335050136,-3448.3726463590706
19031.2875,94.22058345301208,-3446.5344339276708
19041.3,93.87604622615834,-3445.2305146798853
19051.3125,94.20844544599764,-3443.357690753881
19061.325,93.58897851720216,-3441.8256322746115
19071.3375,94.0336260559002,-3440.2382807287904
19081.35,93.80842223408716,-3437.4015458247254
19091.3625,93.64962700614204,-3435.9433950657804
19101.375,93.95769466940226,-3434.62806543885
19111.3875,94.10818000564618,-3432.851625189985
19121.4,92.73728994863896,-3429.875220038188
19131.4125,93.67146825229672,-3429.274935587268
19141.425,93.18093835351516,-3427.748338510056
19151.4375,93.54552177588718,-3426.036476716676
19161.45,93.0143946803382,-3424.372128282869
19171.4625,93.39824317191744,-3422.1406105957512
19181.475,93.5734665754708,-3420.3680716346257
19191.4875,93.26358313559967,-3418.93779538776
19201.5,93.43027856584534,-3416.547696181441
19211.5125,93.29583330041665,-3414.8226510677887
19221.525,93.4593157452494,-3414.6194533929784
19231.5375,92.94353210035491,-3411.4385161232863
19241.55,93.7533565625736,-3409.339941652156
19251.5625,92.62745276290396,-3408.1826468652
19261.575,93.27043225611295,-3405.224060985759
19271.5875,92.77500365524754,-3404.3691706435043
19281.6,93.24728408973452,-3402.372168129982
19291.6125,92.5770212129819,-3400.965175351999
19301.625,92.48619769284043,-3399.7964945644817
19311.6375,92.27717222413324,-3397.613782806878
19321.65,92.9559226026481,-3395.625518521034
19331.6625,92.1597131095735,-3394.415196676209
19341.675,92.35121240643431,-3392.0699837745005
19351.6875,92.21342086057984,-3390.389283489404
19361.7,92.66471319843292,-3388.5950877470345
19371.7125,92.16602875413952,-3386.5284700080406
19381.725,92.7765603693495,-3385.311731056669
19391.7375,91.98595140218968,-3384.354456501641
19401.75,92.71358004309192,-3381.811714593564
19411.7625,92.99247204708932,-3380.488208214972
19421.775,92.27294850308505,-3377.831734742133
19431.7875,92.25543768481258,-3375.899009149587
19441.8,92.16951228549615,-3374.7421760398106
19451.8125,92.18566786848729,-3373.0279218984515
19461.825,92.73345434801232,-3370.4444107558934
19471.8375,92.42603787805942,-3369.364862540711
19481.85,92.0459352225696,-3368.101294880536
19491.8625,91.49318797245678,-3367.333927011512
19501.875,91.86488875926082,-3364.2179630190067
19511.8875,92.2810570055082,-3362.3629241271933
19521.9,92.01100283103784,-3361.5956508885856
19531.9125,92.9669376140848,-3359.34133286942
19541.925,91.72416778652864,-3357.8928353346287
19551.9375,91.20880502484796,-3355.6719887743843
19561.95,91.5871184186226,-3355.026897756082
19571.9625,91.8350275452529,-3353.0156057413087
19581.975,91.76588358483836,-3350.4343517374696
19591.9875,92.16753505377508,-3350.265309965472
19602.0,90.76028782526674,-3347.9518862072214
19612.0125,90.76610267028624,-3345.88749767772
19622.025,91.5063565096434,-3344.442912142008
