Frequency (Hz),Resistance (ohms),Reactance (ohms)
18000.0,96.97075965144111,-3272.7402163103798
18010.0125,97.58316913845348,-3270.1057809581403
18020.025,96.11665548263278,-3268.830784195187
18030.0375,96.70162810663945,-3268.1417741416826
18040.05,96.09632563148524,-3264.907154566947
18050.0625,96.23972572135992,-3263.2610884859364
18060.075,95.0662190682886,-3262.9904132765
18070.0875,95.82546061411182,-3259.6376364414905
18080.1,95.1956580754932,-3257.480360600194
18090.1125,95.32648682491292,-3256.489578624269
18100.125,95.47921000669672,-3254.8774150504305
18110.1375,95.95876539635776,-3252.643571726533
18120.15,96.1964811556648,-3251.049586153885
18130.1625,96.56337793486723,-3249.771391955985
18140.175,95.69588492705272,-3247.551949678132
18150.1875,95.96193127697306,-3245.6947285767487
18160.2,95.9249865077708,-3245.924479684278
18170.2125,96.10510525543351,-3242.4316309019296
18180.225,96.8426319326234,-3240.761283833725
18190.2375,95.4633333283949,-3238.604026436684
18200.25,95.48416324977347,-3237.094954063781
18210.2625,95.60076243247416,-3235.198399547017
18220.275,95.75735441650184,-3234.226500945263
18230.2875,95.09847549462404,-3231.4732082048217
18240.3,95.43074872884914,-3230.8626534448067
18250.3125,96.20395763561162,-3229.115279052782
18260.325,94.41000625017608,-3227.265097333468
18270.3375,95.73524864785192,-3225.098193332763
18280.35,95.18163821626906,-3223.237632988129
18290.3625,95.37627053304666,-3222.1728340513746
18300.375,95.04452500563109,-3219.307694874549
18310.3875,94.75251956982642,-3218.5705734885832
18320.4,95.0943089972542,-3216.30790556676
18330.4125,93.66326978160812,-3215.516451876719
18340.425,94.79697157564952,-3212.853464394389
18350.4375,93.98367188970558,-3211.158513403233
18360.45,94.61709625751116,-3211.0461688275823
18370.4625,94.95593596854116,-3207.567117108585
18380.475,94.6115635654756,-3207.117278117798
18390.4875,93.4595731617307,-3204.288136197239
18400.5,94.9960310928124,-3203.067126818978
18410.5125,93.96644382855185,-3201.081769447207
18420.525,94.49079675581427,-3199.1524346828187
18430.5375,93.6409708314545,-3198.685257081055
18440.55,93.85244918881725,-3196.1224497986627
18450.5625,94.39157328025004,-3194.669953741249
18460.575,93.24421695161116,-3193.2938821793496
18470.5875,92.89227027539724,-3190.9289097943856
18480.6,92.82756229464086,-3189.323789125276
18490.6125,92.8347543434014,-3188.0025828514795
18500.625,93.30263896989932,-3184.9287090869902
18510.6375,93.62149556767312,-3184.108286638934
18520.65,93.30305215193772,-3182.603456288713
18530.6625,93.28909483053756,-3180.516092106943
18540.675,93.3116122420965,-3179.2252249131884
18550.6875,92.60861072068052,-3177.747094514364
18560.7,94.25506182956214,-3175.452060700797
18570.7125,92.96666867952092,-3174.4334073936457
18580.725,94.12276581046224,-3173.097502033406
18590.7375,93.15767475063484,-3172.418820718798
18600.75,93.81992913641056,-3168.731214527681
18610.7625,92.90708467791636,-3167.016384706415
18620.775,92.96823724034527,-3165.252361738999
18630.7875,93.36439950140472,-3163.6845175614467
18640.8,92.683484562349,-3162.2311164262665
18650.8125,92.86284729726334,-3161.334440177541
18660.825,92.66854583794805,-3161.7304838652603
18670.8375,92.32775334490177,-3157.763431993085
18680.85,92.50411015493552,-3155.9205909514403
18690.8625,90.86617515450844,-3154.535776023784
18700.875,92.22924646629406,-3150.5811960854367
18710.8875,92.4820934361691,-3150.3040977519545
18720.9,92.43616197451638,-3148.5974103988365
18730.9125,93.2364011074868,-3145.4861808027745
18740.925,92.90977947385284,-3145.324937820631
18750.9375,92.05762922582124,-3143.9750946205368
18760.95,92.80264780391003,-3140.8317791776863
18770.9625,92.7308600285444,-3140.8480580110668
18780.975,92.66353458575004,-3138.989226175622
18790.9875,92.11337504795544,-3135.9658826708173
18801.0,91.70678046270022,-3135.3341574751284
18811.0125,91.9967467078426,-3133.8155343856392
18821.025,91.8410485932506,-3132.6182724554515
18831.0375,92.4690224549913,-3130.744468955382
18841.05,91.3025444846098,-3129.082765377903
18851.0625,91.3268755395272,-3127.6553165580926
18861.075,91.7356134654376,-3125.971310159566
18871.0875,92.2446903303243,-3123.9951042213943
18881.1,91.0563432578437,-3122.6910397197344
18891.1125,91.01865480596904,-3120.787484484489
18901.125,91.12794259012747,-3118.3399358287465
18911.1375,91.49636441838952,-3117.610029695189
18921.15,91.9175136914239,-3115.100732197266
18931.1625,91.67470959390286,-3114.525366521721
18941.175,90.85196450096852,-3112.6626147711404
18951.1875,92.02693663975624,-3110.5647610877336
18961.2,91.2274301799167,-3109.960689036165
18971.2125,90.73572767585702,-3107.250775035031
18981.225,90.91098638943322,-3106.208856944585
18991.2375,91.23822748379544,-3104.7571029109936
19001.25,91.38657142514482,-3102.88113910583
19011.2625,91.23741803467902,-3101.5153453217004
19021.275,89.92819293282322,-3099.746254265131
19031.2875,90.29964115590278,-3098.9887040572635
19041.3,90.82757078925556,-3096.4973163262
19051.3125,90.73949051358636,-3094.577709539636
19061.325,90.02463431625524,-3095.776807303053
19071.3375,90.00742011902075,-3090.4864883827763
19081.35,90.29467904767992,-3090.021873143174
19091.3625,90.56041607680596,-3088.6373313925424
19101.375,90.78151571698712,-3087.7279456224883
19111.3875,91.02448277908378,-3085.89410378439
19121.4,90.04079704165011,-3083.580702057442
19131.4125,91.06723926078276,-3084.5851941104625
19141.425,91.08308425763724,-3079.0260082953414
19151.4375,90.05309507620254,-3078.1375427997004
19161.45,90.610387194673,-3076.202776339912
19171.4625,89.90574829140893,-3076.087316745144
19181.475,89.76944487459896,-3073.998890262053
19191.4875,89.48363278325236,-3073.215540193186
19201.5,90.443435828067,-3070.404376093445
19211.5125,89.99712609097315,-3069.4324169714155
