Frequency (Hz),Resistance (ohms),Reactance (ohms)
18961.2,376.70087557312365,-11454.394211197492
18971.2125,376.7778716542446,-11449.648937872887
18981.225,375.9753698049682,-11442.069719171475
18991.2375,374.9247165303751,-11438.286115244397
19001.25,373.0893614936592,-11434.69651214449
19011.2625,374.2515057104696,-11425.00528405489
19021.275,374.8924022018504,-11419.876479409755
19031.2875,376.6828525386055,-11414.31906464417
19041.3,376.646498426341,-11405.36255241036
19051.3125,372.028756608679,-11404.015695148077
19061.325,369.51763751723246,-11394.094637496706
19071.3375,377.1216668137838,-11388.895127005431
19081.35,380.07071508906097,-11385.9648392962
19091.3625,370.7097809370563,-11384.14649461004
19101.375,371.9526996343978,-11365.242259526403
19111.3875,375.5164242501232,-11364.663955171787
19121.4,375.04477374361886,-11356.65865033376
19131.4125,370.069529970858,-11360.862564796262
19141.425,374.0394877390903,-11348.876665734251
19151.4375,371.4473565210509,-11340.559871992711
19161.45,370.921055581593,-11337.31839643549
19171.4625,372.6901133090937,-11333.429100212485
19181.475,374.941947457939,-11322.3910906132
19191.4875,372.45797217796553,-11318.19993710948
19201.5,369.5873907514848,-11317.220143577955
19211.5125,371.9542723184222,-11305.682034636116
19221.525,369.99562717206857,-11303.075548984283
19231.5375,371.7255330402499,-11292.942019231426
19241.55,373.6633808807853,-11288.144835451432
19251.5625,371.4230548305412,-11284.48687314486
19261.575,370.65987636516167,-11279.871863223696
19271.5875,373.54632486239865,-11273.047567318796
19281.6,365.9032562083995,-11264.511079197684
19291.6125,368.39702260938816,-11263.12201755634
19301.625,373.8520758748232,-11258.871006178912
19311.6375,372.0523608842594,-11254.790396632574
19321.65,366.2245807157973,-11247.077806155356
19331.6625,370.7196628583327,-11241.430245282396
19341.675,365.7804244647337,-11232.259514405916
19351.6875,365.2317480722125,-11226.31331421898
19361.7,365.2501434894896,-11221.516309332124
19371.7125,364.5371164135308,-11214.277541152964
19381.725,366.9889610267823,-11210.823113020677
19391.7375,367.86683381995806,-11204.525694838952
19401.75,363.6355311881932,-11194.472827872594
19411.7625,367.6867258485058,-11192.496402689232
19421.775,366.99719970511313,-11188.35326021217
19431.7875,365.89718911066615,-11181.240514582172
19441.8,360.6032851754927,-11176.57343955734
19451.8125,367.5499270793079,-11171.797847235754
19461.825,361.456732414377,-11164.637681059232
19471.8375,363.25607930474354,-11157.597798554008
19481.85,366.61963426260274,-11152.681860253544
19491.8625,366.608936659847,-11147.10760539274
19501.875,366.91791176149553,-11142.876200881576
19511.8875,361.1531257374781,-11134.49288421455
19521.9,367.5250244862656,-11129.516129457408
19531.9125,364.78972107710587,-11128.914581199251
19541.925,365.6563930701593,-11118.269309811214
19551.9375,355.7775662626928,-11115.714552630126
19561.95,361.2167381002332,-11108.744065459205
19571.9625,360.0806695867432,-11102.342572558371
19581.975,360.3960784645328,-11101.31976235271
19591.9875,360.5362015442325,-11091.211345475353
19602.0,363.6179100346231,-11086.690786287292
19612.0125,357.68279661845474,-11081.2589640473
19622.025,368.6935868795944,-11070.042712508784
19632.0375,357.9096114612591,-11068.61348678906
19642.05,359.28649774555424,-11064.953064779424
19652.0625,359.5278390043392,-11057.994445566104
19662.075,363.1302299516751,-11048.899211997204
19672.0875,359.64532944394097,-11046.935309465567
19682.1,358.67812717651555,-11044.73560856701
19692.1125,363.5557970115708,-11031.87005857484
19702.125,360.11945764035346,-11027.32368758504
19712.1375,361.7658830822963,-11021.567065766303
19722.15,359.7095997886879,-11016.031484025856
19732.1625,357.41520094004284,-11010.997996029571
19742.175,361.9914901032208,-11005.649466586045
19752.1875,358.1685426124756,-11003.42371883442
19762.2,359.15639983659133,-10995.369556409169
19772.2125,362.9964553901677,-10990.338596928816
19782.225,358.9024434068396,-10987.46753205394
19792.2375,359.60708064684854,-10975.426540689472
19802.25,357.0647144593738,-10971.65881487344
19812.2625,357.3411961755247,-10967.981510605588
19822.275,357.9637952078764,-10961.02430181347
19832.2875,355.622201812638,-10961.571383252063
19842.3,355.7829200436458,-10950.439764693863
19852.3125,353.82479276567494,-10949.3044036377
19862.325,360.4425139480123,-10942.02642507648
19872.3375,353.93131518185174,-10937.38955066806
19882.35,359.2776602881471,-10927.638153801185
19892.3625,346.2259926564825,-10924.73011400045
19902.375,352.68415007149025,-10922.15629839748
19912.3875,360.05085896310163,-10915.602873323904
19922.4,352.3566664082822,-10909.15450699321
19932.4125,353.7293303207864,-10900.89463896138
